proftxgas,inclusionrate,feeoverhead
1696000,0.73,0.0035275490132126324
1721000,0.73,0.0034763062907661965
1746000,0.73,0.0034265310002340346
1771000,0.73,0.0033781609974074672
1796000,0.73,0.003331137598223065
1821000,0.73,0.0032854053412458128
1846000,0.73,0.0032409117694521257
1871000,0.73,0.0034765119575316953
1896000,0.73,0.003430671873703482
1921000,0.73,0.003386024920636024
1946000,0.73,0.0033425251143585828
1971000,0.73,0.003300128803927855
1996000,0.73,0.0032587945253215443
2021000,0.73,0.0032184828661760527
2046000,0.73,0.003457852276971369
2071000,0.73,0.0034161109409383975
2096000,0.73,0.0033753653428833116
2121000,0.73,0.003335580272835182
2146000,0.73,0.0032967221615486583
2171000,0.73,0.0032587589860356616
2196000,0.73,0.003221660181549827
2221000,0.73,0.0031853965595152727
2246000,0.73,0.0034014293751355906
2271000,0.73,0.003363985194431764
2296000,0.73,0.0033273564357815923
2321000,0.73,0.003291516749915785
2346000,0.73,0.0032564409107223085
2371000,0.73,0.003222104756033123
2396000,0.73,0.00318848513211792
2421000,0.73,0.0031555598416169086
2446000,0.73,0.003309368426439971
2471000,0.73,0.0032758863500899106
2496000,0.73,0.0032430749884103244
2521000,0.73,0.003210914387573252
2546000,0.73,0.0031793853774831774
2571000,0.73,0.0031484695336725667
2596000,0.73,0.003118149141399141
2621000,0.73,0.003296505445237624
2646000,0.73,0.0032653593242508738
2671000,0.73,0.0032347962455888477
2696000,0.73,0.0032047999896023045
2721000,0.73,0.0031753549327334847
2746000,0.73,0.0031464460203815777
2771000,0.73,0.003118058741237031
2796000,0.73,0.00309017910299278
2821000,0.73,0.0032462649272129583
2846000,0.73,0.003217748896580378
2871000,0.73,0.0031897294878675568
2896000,0.73,0.00316219383966428
2921000,0.73,0.003135129530868797
2946000,0.73,0.0031085245620053477
2971000,0.73,0.0030823673374849397
2996000,0.73,0.0031745934978084935
21000,0.74,0.018294481599665943
46000,0.74,0.008351828556369236
71000,0.74,0.0054110438534223215
96000,0.74,0.0040019178499269255
121000,0.74,0.003175075318950288
146000,0.74,0.007022552827926075
171000,0.74,0.005995863817995362
196000,0.74,0.005231085269781668
221000,0.74,0.0046393335424308015
246000,0.74,0.00416785655641141
271000,0.74,0.003783367944196336
296000,0.74,0.003463826732693267
321000,0.74,0.0031940582955676234
346000,0.74,0.004970480183158098
371000,0.74,0.004635542165425073
396000,0.74,0.004342894301446217
421000,0.74,0.0040850027158496486
446000,0.74,0.0038560227429881213
471000,0.74,0.003651350622871979
496000,0.74,0.0034673107729288346
521000,0.74,0.003300933096684649
546000,0.74,0.004459175971004133
571000,0.74,0.004263940595741256
596000,0.74,0.004085084027127948
621000,0.74,0.003920628148419093
646000,0.74,0.0037689010528920383
671000,0.74,0.0036284800002507555
696000,0.74,0.003498146666908415
721000,0.74,0.004347761948355314
746000,0.74,0.0042020594701932725
771000,0.74,0.004065805920576111
796000,0.74,0.003938111011010278
821000,0.74,0.0038181928925264084
846000,0.74,0.0037053621332909944
871000,0.74,0.0035990084555271883
896000,0.74,0.0034985896928171668
921000,0.74,0.004114832851083201
946000,0.74,0.004006089911044004
971000,0.74,0.003902946504477475
996000,0.74,0.003804980979766695
1021000,0.74,0.0037118129832004196
1046000,0.74,0.0036230985237549027
1071000,0.74,0.0035385257290827528
1096000,0.74,0.004026264992738122
1121000,0.74,0.003936473177556629
1146000,0.74,0.003850598980838553
1171000,0.74,0.0037683914876524183
1196000,0.74,0.0036896207625760715
1221000,0.74,0.0036140757019172656
1246000,0.74,0.0035415621444951696
1271000,0.74,0.0034719012053823616
1296000,0.74,0.004041186538423003
1321000,0.74,0.003964706853744293
1346000,0.74,0.0038910681677535
1371000,0.74,0.003820115064767477
1396000,0.74,0.00375170326203167
1421000,0.74,0.00368569863039846
1446000,0.74,0.0036219763165948903
1471000,0.74,0.0035604199549940253
1496000,0.74,0.0040285558387559315
1521000,0.74,0.003962340259552186
1546000,0.74,0.0038982661932592975
1571000,0.74,0.0038362314034238536
1596000,0.74,0.0037761400593852596
1621000,0.74,0.0037179022423065233
1646000,0.74,0.003661433496220458
1671000,0.74,0.003978189477470456
1696000,0.74,0.003919548712767177
1721000,0.74,0.003862611630943133
1746000,0.74,0.003807305049744062
1771000,0.74,0.003753559919171729
1796000,0.74,0.0037013110338825904
1821000,0.74,0.0036504967692768432
1846000,0.74,0.0036010588390320325
1871000,0.74,0.003909242507230415
