proftxgas,inclusionrate,feeoverhead
371000,0.76,0.002622084308463921
396000,0.76,0.0024565486829295825
421000,0.76,0.0023106728704040728
446000,0.76,0.0021811508485204364
471000,0.76,0.002065378510488566
496000,0.76,0.0019612767710486183
521000,0.76,0.0018671656016125042
546000,0.76,0.0024557333776055986
571000,0.76,0.0023482144031044777
596000,0.76,0.00224971547679976
621000,0.76,0.0021591472208899462
646000,0.76,0.0020755888919081374
671000,0.76,0.0019982569659801144
696000,0.76,0.0019264804945009436
721000,0.76,0.002318243178466579
746000,0.76,0.002240554063906707
771000,0.76,0.0021679031539227024
796000,0.76,0.002099815743309552
821000,0.76,0.0020358749472282624
846000,0.76,0.0019757131580075693
871000,0.76,0.0019190049732197515
896000,0.76,0.0018654613076723254
921000,0.76,0.0022066268538647256
946000,0.76,0.002148312190707624
971000,0.76,0.002093000342337191
996000,0.76,0.002040465193182141
1021000,0.76,0.0019905027741522158
1046000,0.76,0.0019429286160701838
1071000,0.76,0.0018975754737716268
1096000,0.76,0.002286570582517564
1121000,0.76,0.002235576590935995
1146000,0.76,0.002186807468097077
1171000,0.76,0.0021401207160027754
1196000,0.76,0.0020953857512033863
1221000,0.76,0.002052482685044431
1246000,0.76,0.0020113012507538123
1271000,0.76,0.001971739857151259
1296000,0.76,0.0022363929124040722
1321000,0.76,0.0021940690495652363
1346000,0.76,0.0021533173955985718
1371000,0.76,0.0021140519434541777
1396000,0.76,0.0020761928470456143
1421000,0.76,0.0020396658792932285
1446000,0.76,0.0020044019463870523
1471000,0.76,0.001970336651581018
1496000,0.76,0.002114686928422691
1521000,0.76,0.002079928760631391
1546000,0.76,0.002046294725045502
1571000,0.76,0.002013731155264383
1596000,0.76,0.001982187747443826
1621000,0.76,0.0019516173009995962
1646000,0.76,0.0019219754829406719
1671000,0.76,0.0020305387301047316
1696000,0.76,0.0020006074398614426
1721000,0.76,0.001971545739689138
1746000,0.76,0.001943316276062432
1771000,0.76,0.0019158838046329793
1796000,0.76,0.0018892150434326317
1821000,0.76,0.0018632785381685923
1846000,0.76,0.0018380445384642505
1871000,0.76,0.0019538103149203028
1896000,0.76,0.0019280480481096449
1921000,0.76,0.0019029563244226378
1946000,0.76,0.0018785093007275884
1971000,0.76,0.0018546824450613327
