proftxgas,inclusionrate,feeoverhead
2546000,0.6,0.001183652546009089
2571000,0.6,0.0011721428946476625
2596000,0.6,0.0011608549237824117
2621000,0.6,0.0012227133778920359
2646000,0.6,0.001211160908335233
2671000,0.6,0.0011998246961643678
2696000,0.6,0.0011886987253171462
2721000,0.6,0.001177777200828749
2746000,0.6,0.0011670545387673075
2771000,0.6,0.0012410307352964903
2796000,0.6,0.0012299342516117935
2821000,0.6,0.0012190344443483072
2846000,0.6,0.0012083261305363931
2871000,0.6,0.0011978043077347873
2896000,0.6,0.001187464146238458
2921000,0.6,0.0012156367255446053
2946000,0.6,0.001205320731607533
2971000,0.6,0.0011951783491470187
2996000,0.6,0.0011852052320813725
21000,0.61,0.0
46000,0.61,0.0
71000,0.61,0.0
96000,0.61,0.0
121000,0.61,0.0
146000,0.61,0.0
171000,0.61,0.0
196000,0.61,0.0
221000,0.61,0.0
246000,0.61,0.0
271000,0.61,0.0
296000,0.61,0.0
321000,0.61,0.0
346000,0.61,0.00012990692916406698
371000,0.61,0.00012115309296702742
396000,0.61,0.00011350453911809892
421000,0.61,0.00010676436458614531
446000,0.61,0.00010077981500172012
471000,0.61,9.54305679209494e-05
496000,0.61,0.000303493750021239
521000,0.61,0.0002889307101929646
546000,0.61,0.00027570128207057615
571000,0.61,0.0002636302977417418
596000,0.61,0.00025257197988344727
621000,0.61,0.0002424040257818592
646000,0.61,0.0005140418431767113
671000,0.61,0.0004948897625814538
696000,0.61,0.000477113549845051
721000,0.61,0.0004605700841777469
746000,0.61,0.000445135429882246
771000,0.61,0.0004307017259301628
796000,0.61,0.0007313730274154044
821000,0.61,0.0007091022287730352
846000,0.61,0.0006881476711851795
871000,0.61,0.0006683960158698759
896000,0.61,0.0006497465734627923
921000,0.61,0.0006321095872124451
946000,0.61,0.0009046327356805948
971000,0.61,0.0008813414706012798
996000,0.61,0.0008592194457367899
1021000,0.61,0.0008381807717471525
1046000,0.61,0.0008181477705103659
1071000,0.61,0.0007990500167636253
1096000,0.61,0.0010238456374280934
1121000,0.61,0.001001012327048341
1146000,0.61,0.0009791752343989444
1171000,0.61,0.0009582705539036639
1196000,0.61,0.0009382398149006608
